id,urlkey,article_title,image_url,image_alt,article_url,bw_ratio
106,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/logo_intel.gif,Intel,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.6163126806585396
107,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/logo_applanix.gif,Applanix,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.6588888888888889
108,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/logo_google.jpg,Google,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.3852925243770314
109,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/logo_nxp.gif,NXP founded by Phillips,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.3055555555555556
110,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/logo_red_bull.gif,Red Bull,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.4629659000793021
111,"edu,stanford,cs)/group/roadrunner/sponsors.html",Robot Cars built by Stanford Racing Team,https://cs.stanford.edu/group/roadrunner/images/graphics/darpa_grand_challenge.jpg,DARPA Grand Challenge,https://cs.stanford.edu/group/roadrunner/sponsors.html,0.0006965174129353
112,"edu,stanford,cs)/people-cs/adjunct-faculty",Adjunct Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/stanford-person-default-profile-image.png?itok=NJMkVTp_,,https://www.cs.stanford.edu/people-cs/adjunct-faculty,0.235204081632653
113,"edu,stanford,cs)/people-cs/adjunct-faculty",Adjunct Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/edwardchangstanforduniversity001_0.jpg.png?itok=vnX9SR0f,,https://www.cs.stanford.edu/people-cs/adjunct-faculty,0.2425
114,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/russ-altman1509536101772.jpg.png?itok=CkqrMNlk,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2356122448979591
115,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/stephen-montgomery1596300088395_1.jpg.png?itok=QOlqfnu9,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2352551020408163
116,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/kwabena-boahen1368774000000.jpg.png?itok=WSaew5Eo,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.235204081632653
117,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/viewimage2_0.jpeg.png?itok=7tAtD00i,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.235204081632653
118,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/sean-follmer1509545873863.jpg.png?itok=nGtPDR8A,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2364795918367347
119,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/surya-ganguli1509542622426.jpg.png?itok=Kb_Yl-yZ,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2352551020408163
120,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/ashish-goel1583172398849.jpg.png?itok=XyL6LdT7,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2353061224489795
121,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/nicholas-haber1509529697839.jpg.png?itok=OArOXIcf,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.248469387755102
122,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/patrick-hayden1509533693579.jpg.png?itok=D6MnlLk7,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.5708673469387755
123,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/daniel-ho1599611053066.jpg.png?itok=xzZd4XlQ,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2362244897959183
124,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/thomas-icard1509512597783.jpg.png?itok=615U1tOx,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2360714285714285
125,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/ramesh-johari1536687827042.jpg.png?itok=OTc7YyEU,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.235204081632653
126,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/zerina-kapetanovic_profilephoto_0.jpg.png?itok=NV9drYkH,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2358673469387755
127,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/monroe-kennedy1596484322171.jpg.png?itok=7gPBhRMh,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2403571428571428
128,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/mykel-kochenderfer1522811700078.jpg.png?itok=LMSmX7Vd,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2354591836734693
129,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/michael-levitt1509517084787.jpg.png?itok=fin2BvUc,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2360204081632653
130,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/scott-linderman1566256894676.jpg.png?itok=akA-_I5D,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.235204081632653
131,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/jay-mcclelland1536734415924.jpg.png?itok=mp6g-9CW,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2357142857142857
132,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/marco-pavone1509533516465.jpg.png?itok=zsUz7rZx,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2366836734693877
133,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/roy-pea1509537462051.jpg.png?itok=uOoQOvkJ,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2564285714285714
134,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/christopher-potts1558575377437.jpg.png?itok=bvFSrxm9,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,1.0
135,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/priyanka-raina1537163283470.jpg_0.png?itok=4cLb32ah,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2354591836734693
136,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/daniel-rubin1509536265169.jpg.png?itok=2f3F658-,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2387755102040816
137,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/schramm_0.jpg.png?itok=3hvOuJMH,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2361224489795918
138,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/shuran-song_profilephoto_0.jpg.png?itok=gR3ZmGau,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2432653061224489
139,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/hariharan-subramonyam_profilephoto_0.jpg.png?itok=vcbOl5ch,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2353571428571428
140,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/vasilis-syrgkanis_profilephoto_0.jpg.png?itok=BCb881xv,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.5260714285714285
141,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/camille-utterback1402902000000.jpg.png?itok=zPfOjWwE,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2353061224489795
142,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/ge-wang1509504640092.jpg.png?itok=wb2i-AKu,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2360204081632653
143,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/gordon-wetzstein1509504793921.jpg.png?itok=2BhNiYQp,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.4093877551020408
144,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/serena-yeung1584309539988.jpg.png?itok=NFQCHEcu,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.2353061224489795
145,"edu,stanford,cs)/people-cs/courtesy-faculty",Courtesy Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/james-zou1509509766668.jpg_0.png?itok=AVSsagZo,,https://www.cs.stanford.edu/people-cs/courtesy-faculty,0.365204081632653
146,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/david-cheriton1320864871000.jpg.png?itok=eluiD34S,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2610714285714285
147,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/david-dill1368810021000.jpg.png?itok=BkqSBWlE,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2352551020408163
148,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/ed_feigenbaum_0_0.jpg.png?itok=C3RM9hRK,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2361224489795918
149,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/richard-fikes1385366400000.jpg.png?itok=ZwM5MZZl,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2353061224489795
150,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/patrick-hanrahan1219536232000.jpg.png?itok=KIZVSskb,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2361734693877551
151,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/donald-knuth1509557588525.jpg.png?itok=4wGJPP5n,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2592857142857143
152,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/marc-levoy1509517600995.jpg.png?itok=blqG5679,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2367857142857143
153,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/image/nick-portrait.jpg.png?itok=CqkCKwbe,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.235204081632653
154,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/teresa-meng1545517697759.jpg.png?itok=agk8SP3X,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2837244897959183
155,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/serge-plotkin1509533291769.jpg.png?itok=007xZWkH,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2354081632653061
156,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/vaughan-pratt1509533471609.jpg.png?itok=8n6q_0Lv,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.235204081632653
157,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/eric-roberts1509503145656.jpg.png?itok=ZwN20tUt,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.235204081632653
158,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/john-salisbury1368810021000.jpg.png?itok=6mzfztZJ,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.2356122448979591
159,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/yoav-shoham1575986245466.jpg.png?itok=6_n5SyMQ,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.235204081632653
160,"edu,stanford,cs)/people-cs/emeritus-faculty",Emeritus Faculty | Computer Science,https://www.cs.stanford.edu/sites/g/files/sbiybj28076/files/styles/stanford_circle/public/media/person/jeffrey-ullman1540919203479.jpg.png?itok=fvrgVlj9,,https://www.cs.stanford.edu/people-cs/emeritus-faculty,0.410204081632653
